10 Digit BBL,Boro,Block,Lot,Esmnt,Building Class ,Tax Class ,Building Count ,DOF Gross Square Footage,Street Number ,Street Name ,Zip Code ,"Multiple Buildings less than 50,000 with one of the buildings on the tax lot greater than 25,000 GSF"
1006090053,1,609,53,,D1,2,1," 	34,026 ",117,WEST 13 STREET,10011,
1006090065,1,609,65,,C6,2,1," 	28,200 ",141,WEST 13 STREET,10011,
1006097502,1,609,7502,,R0,2,1," 	64,847 ",116,WEST 14 STREET,10011,
1006097503,1,609,7503,,R0,2,1," 	83,169 ",144,WEST 14 STREET,10011,
1006100016,1,610,16,,K2,4,1," 	31,563 ",115,7 AVENUE SOUTH,10014,
1006100017,1,610,17,,G1,4,1," 	36,000 ",160,WEST 10 STREET,10014,
1006100060,1,610,60,,D6,2,1," 	102,354 ",1,CHRISTOPHER STREET,10014,
1006107501,1,610,7501,,R0,2,1," 	125,939 ",45,CHRISTOPHER STREET,10014,
1006107503,1,610,7503,,R0,2,1," 	27,787 ",134,WEST 10 STREET,10014,
1006110027,1,611,27,,D5,2,1," 	25,075 ",190,WAVERLY PLACE,10014,
1006110065,1,611,65,,D4,2,1," 	142,941 ",23,GREENWICH AVENUE,10014,
1006120033,1,612,33,,D3,2,1," 	27,108 ",29,CHARLES STREET,10014,
1006127504,1,612,7504,,R0,2,1," 	105,590 ",15,CHARLES STREET,10014,
1006140061,1,614,61,,D8,2,1," 	38,478 ",201,WEST 11 STREET,10014,
1006150036,1,615,36,,D6,2,1," 	64,840 ",87,GREENWICH AVENUE,10014,
1006150086,1,615,86,,D4,2,1," 	58,565 ",245,WEST 12 STREET,10014,
1006160001,1,616,1,,D4,2,1," 	91,500 ",42,8 AVENUE,10014,
1006160011,1,616,11,,D4,2,1," 	127,072 ",54,8 AVENUE,10014,
1006160027,1,616,27,,C7,2,1," 	25,992 ",115,GREENWICH AVENUE,10014,
1006167501,1,616,7501,,R0,2,1," 	219,011 ",2,HORATIO STREET,10014,
1006167502,1,616,7502,,R0,2,1," 	40,253 ",11,JANE STREET,10014,
1006170021,1,617,21,,D6,2,1," 	43,280 ",221,WEST 12 STREET,10011,
1006170036,1,617,36,,D7,2,1," 	26,377 ",234,WEST 13 STREET,10011,
1006170055,1,617,55,,I9,4,1," 	153,000 ",20,7 AVENUE,10011,
1006180024,1,618,24,,O6,4,1," 	53,906 ",214,WEST 14 STREET,10011,
1006180028,1,618,28,,D7,2,1," 	32,000 ",204,WEST 14 STREET,10011,
1006180033,1,618,33,,D6,2,1," 	142,204 ",48,7 AVENUE,10011,
1006180040,1,618,40,,P5,4,1," 	27,200 ",42,7 AVENUE,10011,
1006180042,1,618,42,,D1,2,1," 	26,700 ",205,WEST 13 STREET,10011,
1006180044,1,618,44,,C1,2,1," 	27,075 ",209,WEST 13 STREET,10011,
1006187501,1,618,7501,,R0,2,1," 	133,244 ",222,WEST 14 STREET,10011,
1006187504,1,618,7504,,R0,2,1," 	72,718 ",122,GREENWICH AVENUE,10011,
1006190033,1,619,33,,D6,2,1," 	136,785 ",330,BLEECKER STREET,10014,
1006200019,1,620,19,,D4,2,1," 	92,998 ",350,BLEECKER STREET,10014,
1006200033,1,620,33,,Y2,4,1," 	30,489 ",229,WEST 10 STREET,10014,
1006207501,1,620,7501,,R0,2,1," 	66,073 ",534,HUDSON STREET,10014,
1006210027,1,621,27,,G1,4,1," 	25,410 ",97,CHARLES STREET,10014,
1006220041,1,622,41,,D4,2,1," 	29,725 ",268,WEST 11 STREET,10014,
1006220056,1,622,56,,D1,2,1," 	34,140 ",53,PERRY STREET,10014,
1006237501,1,623,7501,,R0,2,1," 	37,638 ",295,WEST 11 STREET,10014,
1006240001,1,624,1,,D4,2,1," 	90,450 ",771,GREENWICH STREET,10014,
1006240031,1,624,31,,D9,2,1," 	35,136 ",8,8 AVENUE,10014,
1006240041,1,624,41,,D9,2,1," 	34,872 ",300,WEST 12 STREET,10014,
1006240044,1,624,44,,D1,2,1," 	26,694 ",290,WEST 12 STREET,10014,
1006240060,1,624,60,,C7,2,1," 	25,614 ",65,BANK STREET,10014,
1006247502,1,624,7502,,R0,2,1," 	27,448 ",69,BANK STREET,10014,
1006247503,1,624,7503,,R0,2,1," 	145,696 ",302,WEST 12 STREET,10014,
1006247504,1,624,7504,,R0,2,1," 	79,065 ",419,BLEECKER STREET,10014,
1006247505,1,624,7505,,R0,2,1," 	56,030 ",607,HUDSON STREET,10014,
1006257501,1,625,7501,,R0,2,1," 	159,790 ",299,WEST 12 STREET,10014,
1006260012,1,626,12,,D4,2,1," 	262,297 ",631,HUDSON STREET,10014,
1006270005,1,627,5,,O5,4,1," 	47,800 ",831,GREENWICH STREET,10014,
1006270043,1,627,43,,O6,4,1," 	181,550 ",320,WEST 13 STREET,10014,
1006280004,1,628,4,,H1,4,1," 	108,600 ",10,9 AVENUE,10014,
1006280017,1,628,17,,D0,2,1," 	50,962 ",652,HUDSON STREET,10014,
1006290001,1,629,1,,K4,4,1," 	29,300 ",675,HUDSON STREET,10014,
1006290013,1,629,13,,C7,2,1," 	25,100 ",344,WEST 14 STREET,10014,
1006290029,1,629,29,,C7,2,1," 	38,376 ",304,WEST 14 STREET,10014,
1006290044,1,629,44,,D1,2,1," 	56,508 ",305,WEST 13 STREET,10014,
1006290055,1,629,55,,W2,4,1," 	38,387 ",327,WEST 13 STREET,10014,
1006297501,1,629,7501,,R0,2,1," 	30,312 ",321,WEST 13 STREET,10014,
1006297503,1,629,7503,,R0,2,2," 	126,277 ",345,WEST 13 STREET,10014,
1006297504,1,629,7504,,R0,2,1," 	33,866 ",77,8 AVENUE,10014,
1006300012,1,630,12,,W3,4,2," 	66,813 ",272,WEST 10TH STREET,10014,
1006310030,1,631,30,,D5,2,1," 	51,200 ",697,GREENWICH STREET,10014,
1006317501,1,631,7501,,R0,2,2," 	59,563 ",708,GREENWICH STREET,10014,
1006317502,1,631,7502,,R0,2,1," 	95,573 ",677,WASHINGTON STREET,10014,
1006317503,1,631,7503,,R0,2,1," 	136,761 ",275,WEST 10 STREET,10014,
1006320017,1,632,17,,D4,2,1," 	141,001 ",726,GREENWICH STREET,10014,
1006320039,1,632,39,,D0,2,1," 	25,746 ",719,GREENWICH STREET,10014,
1006327502,1,632,7502,,R0,2,1," 	29,595 ",140,PERRY STREET,10014,
1006327503,1,632,7503,,R0,2,1," 	42,110 ",132,PERRY STREET,10014,
1006330024,1,633,24,,G1,4,1," 	39,628 ",738,GREENWICH STREET,10014,
1006330028,1,633,28,,D0,2,1," 	32,000 ",131,PERRY STREET,10014,
